"X","Y","observed","GroupNum","CU","PE","oanimal","I.NO","P.NO","IdObserver","bgen","positive","ygen","wgen","vgen","cgen","ugen","fitSet"
231876.591541,8183377.840233,0,688,0,0,0,0,0,6,0.560102199293743,NA,-0.160977360913915,-0.162012833821805,-0.0192718347000304,0,-0.142740999121775,0
231876.609101,8183056.804475,1,740,1,1,0,1,1,18,0.431814007250742,0,1.4979619126977,0.252180750142465,0.0543328689135461,-0.27,0.467847881228919,0
231876.828027,8183488.604096,0,682,0,0,0,0,0,27,0.903833664632634,NA,-3.07828493617647,-2.91256506176466,-0.0160925272073041,0,-2.89647253455735,0
231877.418005,8183629.919472,0,680,0,0,0,0,0,46,0.304263951900492,NA,-4.34590345499397,-3.54162160816692,-0.0107348264754645,0,-3.53088678169145,0
231878.480093,8183598.608974,0,680,0,0,0,0,0,6,0.560102199293743,NA,-1.04639613546307,-0.564464521467233,-0.0874965523450245,0,-0.476967969122208,0
231879.500141,8183531.19091,1,679,0,1,0,1,1,4,0.543316311622164,1,0.014369998462543,0.606470124819751,0.0597487118127917,-0.95,1.49672141300696,0
231879.636827,8183048.306488,1,740,0,0,1,1,1,34,0.627363736905224,0,-0.299891015627761,0.834383051985756,0.0437015730312794,-1.21,2.00068147895448,0
231879.691736,8183143.823093,0,739,0,0,0,0,0,38,0.741206760902317,NA,3.42104813090599,2.31938934454021,-0.0356296608824496,0,2.35501900542266,0
231880.270834,8183367.717317,1,688,1,0,0,1,0,6,0.560102199293743,0,-1.40341756872955,-2.01410329578087,-0.0138191552808607,-0.46,-1.54028414050001,0
231880.277511,8183515.553496,1,679,0,0,1,1,0,6,0.560102199293743,0,-0.773776818122262,-0.00814938693509265,-0.0638306055134018,-0.93,0.985681218578309,0
231880.684362,8183431.146452,1,688,1,1,0,1,1,4,0.543316311622164,0,-1.9139742375509,-2.23503936063426,0.223409250466097,-0.27,-2.18844861110036,0
231880.83938,8183117.997292,1,739,0,1,1,1,0,36,0.686089343077811,1,2.03564817934647,-0.654030323824164,0.0153847143145929,-0.46,-0.209415038138757,0
231881.823465,8183878.126869,0,505,0,0,0,0,0,28,0.309847954641286,NA,0.563385642020485,-1.06352778782481,0.0902481889008707,0,-1.15377597672568,0
231882.315759,8183039.680148,0,740,0,0,0,0,0,45,0.636991532676493,NA,0.809430711095148,1.44446379651649,-0.0739807880978574,0,1.51844458461435,0
231882.599704,8183088.63094,1,740,1,0,0,1,0,18,0.431814007250742,0,-0.584663119638754,-0.900143553407418,-0.102196872914417,-0.46,-0.337946680493001,0
231882.863157,8183623.112184,1,680,0,0,0,1,1,28,0.309847954641286,0,-1.62643405458603,-3.08840327784939,-0.0254941970604209,-1.42,-1.64290908078897,0
231883.068062,8183888.69264,0,505,0,0,0,0,0,48,0.801607417714555,NA,-2.05133825483935,-2.61453759226365,-0.0449701643316138,0,-2.56956742793204,0
231883.333443,8183465.326667,0,682,0,0,0,0,0,28,0.309847954641286,NA,2.50393702204444,1.68019114223841,-0.0499037653861023,0,1.73009490762451,0
231884.557973,8183358.911405,1,688,0,1,0,1,1,29,0.921133918644973,0,0.0827956794089666,0.325337620934769,-0.0227435455668358,-0.95,1.2980811665016,0
231884.729601,8183594.182355,1,680,0,0,0,1,1,4,0.543316311622164,0,-2.24300176642986,-3.41971939614781,-0.00378963268515582,-1.42,-1.99592976346265,0
231885.271023,8183494.472144,1,682,0,1,0,1,0,6,0.560102199293743,0,-0.454555584108927,-1.31870555646098,0.0114130863632567,-0.67,-0.660118642824232,0
231885.549448,8183540.410308,1,679,0,0,0,1,0,46,0.304263951900492,0,0.387774194803692,-0.445016083031884,-0.214349288700961,-1.14,0.909333205669077,0
231886.105072,8183418.803131,0,688,0,0,0,0,0,29,0.921133918644973,NA,-2.30978651700425,-2.61402645599387,0.00620593503659911,0,-2.62023239103047,0
231886.179002,8183180.54029,1,752,0,1,1,1,0,32,0.755634820921243,0,4.74783046096716,4.36382943719473,0.0110565279457828,-0.46,4.81277290924895,0
231886.236626,8183217.667955,0,752,0,0,0,0,0,18,0.431814007250742,NA,3.06699594704819,2.0765063473742,0.0690986490962414,0,2.00740769827796,0
231886.717537,8183030.857386,1,740,0,0,0,1,1,34,0.627363736905224,0,-0.24607675976157,-0.842552141477965,-0.0990916406076473,-1.42,0.676539499129683,0
231887.700774,8183149.582053,1,739,0,1,1,1,0,18,0.431814007250742,0,1.880051440371,2.37203734703466,0.0848529574938626,-0.46,2.7471843895408,0
231888.561253,8183340.966609,1,688,0,0,1,1,1,29,0.921133918644973,0,-4.73987514507935,-2.94753244905487,-0.0508564294239741,-1.21,-1.68667601963089,0
231888.879165,8183465.529887,1,682,0,1,0,1,1,29,0.921133918644973,1,0.477522844784815,0.867851861961579,0.0617834044807065,-0.95,1.75606845748087,0
231888.911847,8183521.051162,1,679,0,0,0,1,1,28,0.309847954641286,0,-2.8733168818489,-2.15128244480831,0.0649742343551859,-1.42,-0.796256679163497,0
231890.091821,8183618.999357,0,680,0,0,0,0,0,29,0.921133918644973,NA,0.444583721599231,-0.961469492657278,-0.146620581642851,0,-0.814848911014427,0
231890.658299,8183091.596836,1,740,0,0,0,1,0,38,0.741206760902317,0,-1.08358957195548,-2.10654204435369,0.024936198676345,-1.14,-0.99147824303003,0
231890.982471,8183121.396444,1,739,0,1,0,1,1,18,0.431814007250742,0,-0.299560190192873,-0.989773614177024,0.0708586412868657,-0.95,-0.11063225546389,0
231891.587958,8183150.767156,1,739,0,0,0,1,0,18,0.431814007250742,0,-1.39847126403888,-0.642506926062757,0.0211327408852705,-1.14,0.476360333051973,0
231891.943146,8183352.542866,0,688,0,0,0,0,0,4,0.543316311622164,NA,-1.1988214802011,-0.718329286461426,-0.0250469988057308,0,-0.693282287655695,0
231892.293644,8183409.981079,1,688,0,1,0,1,0,6,0.560102199293743,0,-5.70724751348552,-4.44276502311272,0.0913060546108344,-0.67,-3.86407107772356,0
231892.338832,8183591.495008,1,680,0,0,0,1,1,28,0.309847954641286,0,-3.59253099820286,-3.33457645654429,-0.0507959070904608,-1.42,-1.86378054945383,0
231892.873556,8183497.780989,0,682,0,0,0,0,0,28,0.309847954641286,NA,-1.79748986760825,-2.52877128266714,0.0894296266164273,0,-2.61820090928357,0
231894.058541,8183183.346567,1,752,1,1,0,1,0,43,0.575272215652628,1,0.817433300199562,2.03674646877149,-0.0358432870023896,0.01,2.06258975577388,0
231894.250234,8183472.158928,1,682,0,1,1,1,1,9,0.737028755866216,1,0.684707672948702,-1.13949291832051,-0.0277867751124156,-0.74,-0.37170614320809,0
231894.544132,8183556.2914,1,679,0,1,0,1,1,38,0.741206760902317,1,1.31159530581894,1.18639055113468,0.0509285144240858,-0.95,2.08546203671059,0
231894.6624,8183613.65606,0,680,0,0,0,0,0,4,0.543316311622164,NA,-3.21460261065165,-1.44074224391848,0.0751184691560441,0,-1.51586071307452,0
231895.370354,8183401.488753,0,688,0,0,0,0,0,4,0.543316311622164,NA,-3.57787344116628,-3.79259722235408,-0.0382811565083129,0,-3.75431606584577,0
231895.732929,8183078.020878,1,740,0,0,0,1,1,34,0.627363736905224,0,-0.302267729200615,-0.861283406921845,-0.16308612988428,-1.42,0.721802722962435,0
231896.266025,8183333.841727,1,688,0,1,0,1,1,4,0.543316311622164,0,-3.95102476485348,-3.70781460717759,-0.0252994122772605,-0.95,-2.73251519490033,0
231896.304177,8183526.306845,1,679,0,0,0,1,1,4,0.543316311622164,0,-3.6428223202577,-2.6646433544222,-0.0528057727097727,-1.42,-1.19183758171242,0
231896.446969,8183153.201804,1,739,0,1,0,1,0,36,0.686089343077811,0,-2.12846945285176,-1.16775647601479,-0.00134284525708667,-0.67,-0.496413630757705,0
231897.2886,8183587.354953,1,680,0,0,0,1,1,28,0.309847954641286,0,-2.02182894002327,-1.89869482398801,0.0526899102598882,-1.42,-0.531384734247897,0
231898.142203,8183441.906826,0,687,0,0,0,0,0,28,0.309847954641286,NA,-0.107414247035607,-0.902024619401477,0.0712788158150151,0,-0.973303435216492,0
231898.32403,8183877.228611,1,506,0,0,1,1,1,35,0.660445509316226,0,-1.4990184737126,-2.07957367264031,-0.0217050269289034,-1.21,-0.847868645711408,0
231898.755219,8183037.011373,1,740,0,1,0,1,1,34,0.627363736905224,1,0.308364456433155,0.589234259815548,-0.05765206534215,-0.95,1.5968863251577,0
231898.823644,8183127.17613,1,739,0,0,0,1,1,28,0.309847954641286,0,-3.53249771108469,-3.20276600923794,0.00212804856847796,-1.42,-1.78489405780642,0
231899.684264,8183067.740469,1,740,0,0,1,1,0,36,0.686089343077811,1,0.654174357270572,2.14005050791635,-0.106907983749035,-0.93,3.17695849166539,0
231899.991165,8183221.756691,0,752,0,0,0,0,0,34,0.627363736905224,NA,2.0867440240529,0.804118173342073,-0.127577475377337,0,0.931695648719411,0
231900.043929,8183888.270418,1,506,0,0,1,1,1,28,0.309847954641286,0,-0.240051852958429,-0.533645463433718,0.0559121340326325,-1.21,0.62044240253365,0
231900.534659,8183323.89651,1,688,1,1,0,1,1,4,0.543316311622164,0,-1.54375464768959,-1.27777763255174,0.00872080149395478,-0.27,-1.0164984340457,0
231900.545628,8183911.137435,1,506,0,0,0,0,0,28,0.309847954641286,1,2.07277726807615,0.722232444274807,-0.065354682616094,0,0.787587126890901,0
231900.5912,8183906.122462,1,506,0,0,0,1,0,49,0.636537217230212,0,-2.26953305591303,-1.14031117543582,-0.127677217665016,-1.14,0.127366042229192,0
231901.202655,8183533.099057,1,679,1,0,0,1,1,46,0.304263951900492,0,-3.23799308296932,-2.64976305633434,-0.057286018397076,-0.74,-1.85247703793726,0
231901.269418,8183389.695663,1,688,0,1,1,1,1,28,0.309847954641286,0,-1.21324369064676,-1.45122323889953,0.0413667899911799,-0.74,-0.752590028890706,0
231901.693937,8183901.202322,1,506,0,1,0,1,1,28,0.309847954641286,1,0.526588720798273,-0.652738972145477,-0.0179170199746247,-0.95,0.315178047829147,0
231901.873829,8183610.554448,0,680,0,0,0,0,0,6,0.560102199293743,NA,-2.04535637966138,-1.91799994449227,-0.105868722010278,0,-1.81213122248199,0
231902.114005,8183895.966569,1,506,0,1,1,1,1,48,0.801607417714555,0,-0.579675938051532,0.335023202385453,0.0235137761465764,-0.74,1.05150942623888,0
231902.311911,8183501.670424,0,682,0,0,0,0,0,6,0.560102199293743,NA,-3.68348710760837,-4.36864062805041,0.0843312662519758,0,-4.45297189430238,0
231902.371928,8183434.579878,1,687,0,0,0,1,0,46,0.304263951900492,0,-3.54692018590436,-2.18130396414217,-0.136377013606872,-1.14,-0.904926950535303,0
231902.907308,8183187.810963,0,752,0,0,0,0,0,34,0.627363736905224,NA,1.17774681817334,0.621691033221018,-0.0748430899489984,0,0.696534123170017,0
231903.029724,8183917.690375,1,506,0,0,1,1,0,49,0.636537217230212,0,-0.470264071698509,0.284106883989097,0.0305244386345158,-0.93,1.18358244535458,0
231903.214705,8183056.324043,1,740,0,1,0,1,0,28,0.309847954641286,0,-0.790174223232432,-1.14492667605765,-0.0328559586010802,-0.67,-0.442070717456571,0
231904.076993,8183580.752697,1,680,0,0,1,1,0,46,0.304263951900492,0,-1.79294591468755,-1.94381132880342,0.0882773022049094,-0.93,-1.10208863100833,0
231904.5234,8183048.458612,0,740,0,0,0,0,0,36,0.686089343077811,NA,2.85561362172607,2.06250679014655,-0.080886626752751,0,2.1433934168993,0
231904.683202,8183157.183417,1,739,1,1,0,1,0,36,0.686089343077811,0,-1.72709035877428,-0.935416457280157,0.0506292992677427,0.01,-0.9960457565479,0
231904.783107,8183381.863365,1,688,0,0,1,1,1,29,0.921133918644973,0,-0.0944463828825313,-2.85794616906359,0.0237151474503801,-1.21,-1.67166131651397,0
231905.116787,8183314.899883,1,688,1,0,0,1,1,4,0.543316311622164,0,-3.5952466246053,-4.08443575406068,0.0969054996518619,-0.74,-3.44134125371254,0
231905.621983,8183475.099136,0,682,0,0,0,0,0,4,0.543316311622164,NA,-1.60498936371857,-0.974761425007251,0.146740903053704,0,-1.12150232806095,0
231906.519555,8183547.546629,1,679,0,0,0,1,1,46,0.304263951900492,0,-1.6788075578859,-2.434458680877,0.0111684793261422,-1.42,-1.02562716020314,0
231907.676754,8183444.557528,1,687,0,0,1,1,1,9,0.737028755866216,0,-3.3348445712555,-3.60072634174891,-0.0609430092551323,-1.21,-2.32978333249378,0
231908.166193,8183577.000368,0,680,0,0,0,0,0,27,0.903833664632634,NA,0.334676800197171,-0.607358965998754,-0.0999107046526649,0,-0.507448261346089,0
231908.490106,8183427.935325,1,687,0,1,1,1,0,4,0.543316311622164,0,-2.34709655325758,-2.78438004263486,0.00180987432676936,-0.46,-2.32618991696163,0
231908.898378,8183308.751984,0,688,0,0,0,0,0,27,0.903833664632634,NA,0.412296201999638,0.362635361968377,0.100300788793315,0,0.262334573175062,0
231909.009863,8183416.768193,1,687,0,0,0,1,0,4,0.543316311622164,0,-3.50065645633094,-4.73322265365891,-0.0602668392425251,-1.14,-3.53295581441638,0
231909.047249,8183129.652383,0,739,0,0,0,0,0,34,0.627363736905224,NA,-0.635159871297873,0.616667825141614,-0.07651320073052,0,0.693181025872134,0
231909.443881,8183371.378089,1,688,0,1,0,1,1,38,0.741206760902317,0,-2.85662802009016,-2.93390495341365,0.0153094476962686,-0.95,-1.99921440110992,0
231909.512476,8183882.436025,1,506,0,0,0,1,1,35,0.660445509316226,0,-2.50438828620201,-2.40066753451826,0.0617254382877078,-1.42,-1.04239297280597,0
231909.658574,8183423.065975,1,687,1,0,1,0,0,46,0.304263951900492,0,-1.06506899610007,-1.96781400743674,0.0152757580206639,0.89,-2.87308976545741,0
231909.719458,8183509.673625,1,682,1,1,1,1,0,6,0.560102199293743,0,-2.66241324281295,-1.33788365269713,-0.150318449392465,0.22,-1.40756520330467,0
231910.406703,8183606.019959,0,680,0,0,0,0,0,28,0.309847954641286,NA,-2.13856902891959,-1.25265639273512,0.127216680039466,0,-1.37987307277459,0
231910.614644,8183231.318468,0,752,0,0,0,0,0,28,0.309847954641286,NA,2.04287854762426,1.83448769441477,-0.0248901660755955,0,1.85937786049037,0
231910.709469,8183040.573945,0,740,0,0,0,0,0,28,0.309847954641286,NA,3.13521188107427,2.32967618552778,-0.0447729163296959,0,2.37444910185748,0
231911.445185,8183103.291407,1,738,1,1,1,1,0,45,0.636991532676493,1,0.310519569674519,1.02925473961472,0.100853369428977,0.22,0.708401370185743,0
231911.576001,8183482.886876,1,682,0,1,0,1,0,46,0.304263951900492,1,2.42242368431402,1.30245448938951,0.0513943631994232,-0.67,1.92106012619009,0
231911.694032,8183196.43345,0,752,0,0,0,0,0,45,0.636991532676493,NA,1.36875093859503,0.584693564021773,0.0874225466888173,0,0.497271017332956,0
231913.092947,8183412.299445,1,687,0,0,1,1,1,29,0.921133918644973,0,0.976215396215364,-1.83423029545363,-0.0699494517881633,-1.21,-0.554280843665471,0
231913.244449,8183364.144983,1,688,0,0,1,1,1,44,0.576459879430835,0,-0.152060521634856,-1.4351007729381,0.0508698909791932,-1.21,-0.275970663917291,0
231914.28794,8183164.333057,1,739,0,1,0,1,0,28,0.309847954641286,0,-3.5906419917974,-3.06408261587637,0.0660427770848398,-0.67,-2.46012539296121,0
231914.404142,8183572.940772,0,680,0,0,0,0,0,28,0.309847954641286,NA,-2.70838456174369,-1.94502361007353,-0.0737125321209042,0,-1.87131107795263,0
231914.758358,8183226.978718,0,752,0,0,0,0,0,34,0.627363736905224,NA,2.30981187472081,1.20263998124295,-0.0124528530328395,0,1.21509283427579,0
231915.075177,8183914.150779,1,506,0,0,1,1,0,35,0.660445509316226,0,0.733698247834012,-1.05197406381862,-0.0873128992780526,-0.93,-0.0346611645405652,0
231915.126933,8183294.521055,0,688,0,0,0,0,0,29,0.921133918644973,NA,-7.20348752855134,-4.92686580195927,0.0391723653807498,0,-4.96603816734002,0
231915.210576,8183400.444626,0,687,0,0,0,0,0,29,0.921133918644973,NA,-3.64351257276853,-2.85500544612633,0.13912027437785,0,-2.99412572050418,0
231915.507945,8183405.341475,1,687,0,1,0,1,0,46,0.304263951900492,0,-5.22048962003204,-4.15097935345486,-0.151811345178286,-0.67,-3.32916800827658,0
231915.736332,8183095.568865,1,738,1,0,0,1,1,18,0.431814007250742,1,0.0373946586226032,0.041188224942272,-0.0387043582456581,-0.74,0.81989258318793,0
231915.780193,8183519.030821,0,682,0,0,0,0,0,4,0.543316311622164,NA,-3.73648836300005,-2.41469381284475,-0.099866294447936,0,-2.31482751839681,0
231915.919245,8183134.3906,0,739,0,0,0,0,0,18,0.431814007250742,NA,0.20595080208349,0.587829203947032,-0.0464650122489015,0,0.634294216195933,0
231916.632603,8183354.091376,0,688,0,0,0,0,0,6,0.560102199293743,NA,-3.42706606352085,-3.40779124482676,-0.143226950105149,0,-3.26456429472162,0
231917.226565,8183448.807276,0,687,0,0,0,0,0,28,0.309847954641286,NA,-2.77870945711666,-1.72403848862652,0.0260798052372821,0,-1.7501182938638,0
231917.316697,8183880.341791,1,506,0,1,0,1,0,49,0.636537217230212,0,-0.319097419363018,-1.36076652755554,0.11540110901733,-0.67,-0.806167636572875,0
231918.534379,8183220.101467,0,752,0,0,0,0,0,38,0.741206760902317,NA,0.84985327637235,0.168762632872208,-0.0754435521868454,0,0.244206185059054,0
231918.748162,8183569.635078,0,680,0,0,0,0,0,4,0.543316311622164,NA,-2.84838164633753,-2.32366656716096,0.0261034510778236,0,-2.34977001823878,0
231919.561265,8183085.707344,1,738,0,1,0,1,0,18,0.431814007250742,0,-1.43629229944109,-1.3041271840209,0.0706416571179642,-0.67,-0.704768841138869,0
231919.869472,8183579.862493,0,680,0,0,0,0,0,28,0.309847954641286,NA,0.643963427660185,-0.669965640751616,0.069475397158999,0,-0.739441037910615,0
231920.001832,8183395.387805,0,687,0,0,0,0,0,6,0.560102199293743,NA,-4.0109478007728,-3.08204858971083,-0.105094945090518,0,-2.97695364462031,0
231920.204332,8183343.938249,1,688,0,1,0,1,1,29,0.921133918644973,0,-1.14891361688596,-1.54659643929298,0.0426860374489341,-0.95,-0.639282476741919,0
231920.666186,8183213.863584,0,752,0,0,0,0,0,28,0.309847954641286,NA,-0.189104136114261,-0.645690147073081,0.114243104920784,0,-0.759933251993864,0
231920.749696,8183199.298395,0,752,0,0,0,0,0,18,0.431814007250742,NA,-2.78195377223456,-2.56008944976904,-0.0756110749176581,0,-2.48447837485139,0
231921.058794,8183597.432011,0,680,0,0,0,0,0,27,0.903833664632634,NA,-1.81181762515774,-0.22997083565452,0.119717521103419,0,-0.349688356757939,0
231921.551007,8183487.793055,1,682,0,0,0,1,0,6,0.560102199293743,0,-2.80649523230559,-2.08314747758549,-0.109023865510884,-1.14,-0.834123612074609,0
231921.920445,8183168.758783,1,739,0,0,0,1,0,45,0.636991532676493,0,-3.17910399086901,-3.48042798658246,0.134831502099357,-1.14,-2.47525948868181,0
231923.134535,8183584.215644,0,680,0,0,0,0,0,4,0.543316311622164,NA,-0.643870492300003,-1.92879982870986,-0.00597052360037026,0,-1.92282930510949,0
231924.03267,8183335.637932,1,688,0,0,1,1,0,39,0.518423777571013,0,-2.83586958050185,-2.9213217499993,-0.0732988736088983,-0.93,-1.9180228763904,0
231924.503944,8183076.295029,0,738,0,0,0,0,0,38,0.741206760902317,NA,-1.32183746774621,-1.28175826637937,-0.14940837265885,0,-1.13234989372052,0
231925.275903,8183537.994568,0,682,0,0,0,0,0,6,0.560102199293743,NA,-4.12914256098911,-2.6919268174974,0.0718132742932392,0,-2.76374009179064,0
231925.435159,8183881.73204,1,506,0,1,0,1,1,48,0.801607417714555,0,-1.97946939333946,-2.03039406679259,0.0069746995046735,-0.95,-1.08736876629726,0
231925.75486,8183453.879359,1,687,0,1,0,1,1,9,0.737028755866216,0,-5.05969946548486,-4.71252108176733,-0.0502521677792116,-0.95,-3.71226891398812,0
231926.11815,8183138.411532,1,739,0,0,0,0,0,20,0.875329255579957,1,3.82541947019727,1.65369537055823,-0.0918438577083385,0,1.74553922826656,0
231926.238452,8183913.094116,1,506,0,1,0,1,0,35,0.660445509316226,0,-2.36822867904765,-1.77808113242582,0.0532245173665631,-0.67,-1.16130564979238,0
231927.062893,8183493.639999,1,682,0,0,0,1,1,28,0.309847954641286,0,-2.39426491531513,-3.26042282536231,0.025883882740473,-1.42,-1.86630670810279,0
231927.383641,8183108.019367,0,738,0,0,0,0,0,34,0.627363736905224,NA,0.423721417046005,-0.247063223578429,0.0322852124286184,0,-0.279348436007048,0
231927.398307,8183203.42833,0,752,0,0,0,0,0,45,0.636991532676493,NA,-0.987659440595152,-0.87786303733638,0.0209572988264805,0,-0.898820336162861,0
231927.427684,8183559.345754,1,681,0,0,0,1,1,29,0.921133918644973,0,-1.95942741021731,-0.840870331312124,0.0116730720150182,-1.42,0.567456596672858,0
231928.66678,8183325.932255,1,688,0,0,0,1,1,29,0.921133918644973,0,-3.52533590015408,-2.98234331127261,-0.010856779868611,-1.42,-1.551486531404,0
231928.686241,8183592.556227,0,680,0,0,0,0,0,29,0.921133918644973,NA,-1.20073907834732,-1.1130759566912,0.198857651495617,0,-1.31193360818682,0
231928.803587,8183388.550281,0,687,0,0,0,0,0,27,0.903833664632634,NA,-5.38268736364586,-4.45646713774599,-0.0122585240151454,0,-4.44420861373084,0
231928.870754,8183057.846913,1,737,0,1,1,1,0,35,0.660445509316226,0,1.11640662542762,1.18143089257144,0.084675292214956,-0.46,1.55675560035648,0
231930.247943,8183297.268662,1,688,0,0,0,1,1,29,0.921133918644973,0,-9.09562992366623,-8.08097629252871,-0.207438355312846,-1.42,-6.45353793721587,0
231930.518318,8183174.093326,0,739,0,0,0,0,0,28,0.309847954641286,NA,-1.13706094011913,-0.650446145584539,-0.0887396339224361,0,-0.561706511662103,0
231931.705791,8183048.621399,1,737,0,0,0,1,1,28,0.309847954641286,0,-0.961320030832133,-0.953470903317513,-0.181429228327923,-1.42,0.64795832501041,0
231932.116677,8183445.032097,1,687,1,1,0,1,1,29,0.921133918644973,0,-4.75690048167059,-4.60189216716036,-0.0620269712013293,-0.27,-4.26986519595903,0
231932.602895,8183497.858306,1,682,0,1,0,1,1,4,0.543316311622164,1,0.266259383966534,-0.925186828716881,0.0341814144764723,-0.95,-0.0093682431933535,0
231933.001534,8183533.638773,1,682,1,1,0,1,0,4,0.543316311622164,0,-0.277481432359592,-1.08705193043204,0.0124378457895496,0.01,-1.10948977622159,0
231933.164528,8183379.78233,0,687,0,0,0,0,0,28,0.309847954641286,NA,-2.31326112390671,-2.27180174700694,0.0138204443466935,0,-2.28562219135364,0
231933.743404,8183880.676238,1,506,1,0,0,1,1,48,0.801607417714555,0,-2.37121513773439,-1.23333482788329,0.0328835689746344,-0.74,-0.526218396857928,0
231934.157481,8183316.58508,1,688,0,0,1,0,1,27,0.903833664632634,0,-2.90435566667529,-2.44067262761921,0.0582215854312943,-0.07,-2.4288942130505,0
231934.7178,8183437.23382,1,687,0,1,0,1,1,4,0.543316311622164,0,-6.18571395495518,-5.57444055601632,0.199198800452418,-0.95,-4.82363935646874,0
231934.998262,8183370.489652,1,687,0,1,0,1,0,28,0.309847954641286,0,-2.04119342869921,-3.48764562843446,-0.0862442281387117,-0.67,-2.73140140029575,0
231935.695918,8183042.667146,1,737,1,0,1,1,0,28,0.309847954641286,1,1.12381331871379,1.58388955565778,0.0497954214388443,-0.25,1.78409413421893,0
231935.765023,8183141.551763,0,739,0,0,0,0,0,45,0.636991532676493,NA,-3.40155655786904,-1.93563114529927,-0.0604726098986313,0,-1.87515853540064,0
231936.162706,8183111.456615,0,738,0,0,0,0,0,38,0.741206760902317,NA,-1.53778621091523,-2.34783766645521,-0.039956428172072,0,-2.30788123828314,0
231936.858259,8183087.240439,0,738,0,0,0,0,0,34,0.627363736905224,NA,0.730501965465686,0.800109821302934,-0.0668133624315991,0,0.866923183734533,0
231937.038937,8183431.795194,1,687,1,1,0,1,1,28,0.309847954641286,0,-2.1555829930199,-2.93651919127695,0.064425898042694,-0.27,-2.73094508931965,0
231937.143625,8183910.756918,1,506,0,0,0,1,0,35,0.660445509316226,1,1.29497239355793,1.00586643249666,0.180483143461239,-1.14,1.96538328903542,0
231937.381715,8183180.824004,0,739,0,0,0,0,0,45,0.636991532676493,NA,-1.10654574029908,-0.429702636066013,-0.0275017955908348,0,-0.402200840475178,0
231938.334777,8183362.27457,1,687,1,0,1,1,0,46,0.304263951900492,0,-3.40428630601446,-4.2643905386955,-0.260374114669342,-0.25,-3.75401642402615,0
231938.51288,8183502.442016,1,682,0,1,0,1,0,46,0.304263951900492,0,-3.07361199730335,-3.08613914656626,0.0878925729294971,-0.67,-2.50403171949576,0
231939.070438,8183555.648648,0,681,0,0,0,0,0,27,0.903833664632634,NA,-0.139337715105959,-0.514899697826064,0.0396479492278762,0,-0.55454764705394,0
231939.269197,8183306.473059,1,688,1,1,1,1,1,4,0.543316311622164,0,-6.91186543498532,-4.44415733485915,-0.119654618178396,-0.0600000000000001,-4.26450271668076,0
231939.515432,8183038.626512,0,737,0,0,0,0,0,45,0.636991532676493,NA,2.35133671799578,1.88539377474014,0.128004723367999,0,1.75738905137214,0
231939.78426,8183528.02457,1,682,1,0,0,1,0,4,0.543316311622164,0,-3.49869001113113,-4.18066722000144,-0.151947972834123,-0.46,-3.56871924716731,0
231940.094175,8183171.6416,0,739,0,0,0,0,0,18,0.431814007250742,NA,-4.98820626810355,-2.96102762532942,-0.151883853748243,0,-2.80914377158118,0
231941.249572,8183426.144678,1,687,0,0,0,1,1,46,0.304263951900492,0,-5.40712834760769,-5.16243137216165,0.0944690695170193,-1.42,-3.83690044167867,0
231941.300529,8183060.410602,1,737,0,1,0,1,0,45,0.636991532676493,0,-1.28777686999632,-2.26306082705283,-0.0299798596947118,-0.67,-1.56308096735811,0
231941.671455,8183578.357749,1,681,0,0,0,0,0,46,0.304263951900492,0,-1.08317021599888,-1.70406814090856,0.0851067058823302,0,-1.78917484679089,0
231942.657648,8183298.513128,1,688,0,1,0,1,1,28,0.309847954641286,0,-4.3973575345783,-4.83722743754187,0.0173429731623934,-0.95,-3.90457041070426,0
231942.839355,8183032.487721,1,737,0,1,1,1,0,20,0.875329255579957,1,2.83749317882354,2.00881455396894,-0.0245050549595659,-0.46,2.49331960892851,0
231942.96358,8183877.008839,1,506,1,1,1,1,0,45,0.636991532676493,0,-1.88373317640068,-2.83269651092533,0.0980567564757135,0.22,-3.15075326740104,0
231943.397777,8183420.306728,0,687,0,0,0,0,0,27,0.903833664632634,NA,-4.85792709775116,-4.89025773478566,-0.113441436665309,0,-4.77681629812035,0
231943.541468,8183162.996286,0,739,0,0,0,0,0,34,0.627363736905224,NA,0.217915384468563,-0.508537066955903,0.042113617118099,0,-0.550650684074002,0
231944.295569,8183144.402662,1,739,0,1,0,1,0,18,0.431814007250742,1,0.0766232194944766,-1.5288769204325,0.149529159543456,-0.67,-1.00840607997596,0
231944.391219,8183089.84619,0,738,0,0,0,0,0,18,0.431814007250742,NA,-0.0636145630375509,0.872505009604116,0.091557222145399,0,0.780947787458717,0
231944.484919,8183508.926344,1,682,0,1,0,1,1,29,0.921133918644973,0,-4.13523217187814,-1.69841089128894,-0.0892468338172093,-0.95,-0.65916405747173,0
231944.888268,8183353.986481,1,687,0,1,0,1,0,4,0.543316311622164,0,-4.05554272854722,-4.88466095971069,-0.0504995828450867,-0.67,-4.1641613768656,0
231945.070979,8183523.52434,1,682,1,1,1,1,1,28,0.309847954641286,0,-2.68985972275458,-2.68803154263461,-0.00623409559306593,-0.0600000000000001,-2.62179744704154,0
231945.234095,8183115.882391,1,738,0,0,0,1,0,36,0.686089343077811,0,-2.30059298939963,-2.50592226914449,0.0122331417313695,-1.14,-1.37815541087586,0
